"product_id","order_id","product_name","aisle","department","product_price"
28348,57869,"Organic Kidney Beans Low Sodium","canned meals beans","canned goods",55000
28353,105240,"Salted Peanut In Milk Chocolate Bar","candy chocolate","snacks",4000
28358,88393,"Chocolate Chip Vegan Cookie Dough","doughs gelatins bake mixes","pantry",50000
28358,72081,"Chocolate Chip Vegan Cookie Dough","doughs gelatins bake mixes","pantry",50000
28358,61691,"Chocolate Chip Vegan Cookie Dough","doughs gelatins bake mixes","pantry",50000
28363,76072,"Garlic & Herb Meatless Chik'n Cutlets","frozen appetizers sides","frozen",29000
28371,38700,"Graham Crackers","cookies cakes","snacks",7000
28371,7692,"Graham Crackers","cookies cakes","snacks",7000
28371,7386,"Graham Crackers","cookies cakes","snacks",7000
28371,36460,"Graham Crackers","cookies cakes","snacks",7000
28373,19345,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,72957,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,44453,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,36537,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,13771,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,53657,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,115470,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,56122,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,98500,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,28194,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,24994,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,74141,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,67629,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,41665,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,36148,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,27115,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,106798,"Original Rotisserie Chicken","prepared meals","deli",79000
28373,12525,"Original Rotisserie Chicken","prepared meals","deli",79000
28378,46923,"Stage 2 Sweet Potato Corn & Apple Baby Food","baby food formula","babies",11000
28378,24152,"Stage 2 Sweet Potato Corn & Apple Baby Food","baby food formula","babies",11000
28378,77002,"Stage 2 Sweet Potato Corn & Apple Baby Food","baby food formula","babies",11000
28379,36580,"Protein Chewy Bars Salted Caramel Nut","breakfast bars pastries","breakfast",60000
28380,65452,"Organic Grass-Fed Real Aged Cheddar & Macaroni Shells","instant foods","dry goods pasta",12000
28384,53070,"Sweet Peas","frozen produce","frozen",83000
28384,8037,"Sweet Peas","frozen produce","frozen",83000
28384,12847,"Sweet Peas","frozen produce","frozen",83000
28384,25830,"Sweet Peas","frozen produce","frozen",83000
28384,112067,"Sweet Peas","frozen produce","frozen",83000
28387,47033,"Peanut Sesame Noodle Bowl","asian foods","international",13000
28398,43699,"Master Brew Kombucha Ginger","refrigerated","beverages",2000
28398,82318,"Master Brew Kombucha Ginger","refrigerated","beverages",2000
28404,77976,"Noodles 100% Buckwheat Organic","dry pasta","dry goods pasta",22000
28412,35986,"Veggie Penne Pasta","dry pasta","dry goods pasta",23000
28413,62924,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,44972,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,62729,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,32361,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,42062,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,117083,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,47552,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,41980,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28413,7266,"Bunny-Luv Organic Carrots","fresh vegetables","produce",12000
28415,11980,"Rosemary & Thyme Focaccia","frozen breads doughs","frozen",77000
28420,10285,"Organic Cultured Low Fat 1% Cottage Cheese","other creams cheeses","dairy eggs",40000
28420,96920,"Organic Cultured Low Fat 1% Cottage Cheese","other creams cheeses","dairy eggs",40000
28420,42205,"Organic Cultured Low Fat 1% Cottage Cheese","other creams cheeses","dairy eggs",40000
28424,120904,"Tex Mex Jackfruit","refrigerated pudding desserts","dairy eggs",66000
28427,110266,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,63755,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,110177,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,37168,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,112962,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,110358,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,19145,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,34202,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,40248,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,119369,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,55149,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,85703,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,44613,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,57281,"Vitamin D Whole Milk","milk","dairy eggs",54000
28427,226,"Vitamin D Whole Milk","milk","dairy eggs",54000
28431,98205,"Light Sodium Mexican Casserole Bowl","frozen meals","frozen",85000
28431,51654,"Light Sodium Mexican Casserole Bowl","frozen meals","frozen",85000
28432,74454,"Baby Back Pork Ribs","meat counter","meat seafood",37000
28433,25830,"Diced Pears No Sugar Added","canned fruit applesauce","canned goods",70000
28436,21572,"Deviled Egg Tray","prepared meals","deli",77000
28437,24365,"Organic 85% Ground Beef","meat counter","meat seafood",82000
28441,94528,"Chick'n Nuggets","frozen vegan vegetarian","frozen",46000
28441,66050,"Chick'n Nuggets","frozen vegan vegetarian","frozen",46000
28441,46369,"Chick'n Nuggets","frozen vegan vegetarian","frozen",46000
28443,65641,"Almond Butter, Raw, Organic","spreads","pantry",4000
28444,98970,"Strawberry Whole Milk Yogurt","yogurt","dairy eggs",48000
28448,108981,"Dry Roasted Unsalted Peanuts","nuts seeds dried fruit","snacks",39000
28448,115577,"Dry Roasted Unsalted Peanuts","nuts seeds dried fruit","snacks",39000
28453,63231,"Premium Old World Style Black Forest Ham","lunch meat","deli",84000
28454,97912,"Sweetened Corn & Oat Cereal","cereal","breakfast",45000
28457,41175,"Lentil Curry","prepared meals","deli",25000
28458,28035,"Black Bean Tamale Verde","frozen meals","frozen",58000
28458,97961,"Black Bean Tamale Verde","frozen meals","frozen",58000
28458,118882,"Black Bean Tamale Verde","frozen meals","frozen",58000
28458,47379,"Black Bean Tamale Verde","frozen meals","frozen",58000
28459,12847,"Golden Grahams Cereal","cereal","breakfast",41000
28464,31600,"Whipped Light Cream, Original","cream","dairy eggs",54000
28464,988,"Whipped Light Cream, Original","cream","dairy eggs",54000
28465,91944,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,23566,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,53044,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,36987,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,55731,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,102718,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,19485,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,17585,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,10752,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,122817,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,80614,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,3422,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,26681,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,114289,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,96312,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,102792,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,4234,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,90064,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,107005,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,103157,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,24239,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,86987,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,27374,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,90281,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,90430,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,32724,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,44243,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28465,89672,"Icelandic Style Skyr Blueberry Non-fat Yogurt","yogurt","dairy eggs",46000
28466,34527,"Cookie Dipped Drumsticks","ice cream ice","frozen",85000
28473,50116,"Wavy Original Potato Chips","chips pretzels","snacks",24000
28473,68887,"Wavy Original Potato Chips","chips pretzels","snacks",24000
28473,4968,"Wavy Original Potato Chips","chips pretzels","snacks",24000
28473,13073,"Wavy Original Potato Chips","chips pretzels","snacks",24000
28473,7367,"Wavy Original Potato Chips","chips pretzels","snacks",24000
28473,61504,"Wavy Original Potato Chips","chips pretzels","snacks",24000
28474,51335,"Organic Green Peppercorn","spices seasonings","pantry",5000
28476,74103,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,78051,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,50018,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,4006,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,83463,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,57654,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,97262,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,41887,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,99145,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,79506,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,110579,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,41492,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28476,30389,"Organic Small Curd Cottage Cheese","other creams cheeses","dairy eggs",33000
28480,73265,"Caesar Croutons","salad dressing toppings","pantry",68000
28493,48552,"Adult's Probiotic Capsules","digestion","personal care",44000
28498,74533,"Light & Fit Greek Yogurt Toasted Coconut","yogurt","dairy eggs",3000
28503,88728,"Magnesium Citrate","vitamins supplements","personal care",61000
28511,38704,"Whipping Cream Ultra Pasteurized","cream","dairy eggs",70000
28511,108981,"Whipping Cream Ultra Pasteurized","cream","dairy eggs",70000
28515,1994,"Bagel Thins Everything","breakfast bakery","bakery",25000
28515,118857,"Bagel Thins Everything","breakfast bakery","bakery",25000
28515,109225,"Bagel Thins Everything","breakfast bakery","bakery",25000
28521,51346,"Chocolate Chip Cooke Dough Gelato","ice cream ice","frozen",7000
28521,62614,"Chocolate Chip Cooke Dough Gelato","ice cream ice","frozen",7000
28522,117474,"Coconut Flour","other","other",72000
28522,10362,"Coconut Flour","other","other",72000
28527,115747,"White Horseradish","condiments","pantry",33000
28527,40976,"White Horseradish","condiments","pantry",33000
28531,105098,"Crinkle Cut French Fried Potatoes","frozen appetizers sides","frozen",83000
28535,113460,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,63060,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,31240,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,16969,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,54069,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,35211,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,80840,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,49282,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,30756,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,2445,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,44995,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28535,97861,"Cucumber & Garlic  Tzatziki","preserved dips spreads","pantry",76000
28537,60717,"Hand-Formed Vegan Burger Patties","tofu meat alternatives","deli",12000
28547,24152,"Certified Organic Brown Gravy Seasoning Mix","marinades meat preparation","pantry",29000
28553,101471,"Whole Strawberries","frozen produce","frozen",65000
28553,19543,"Whole Strawberries","frozen produce","frozen",65000
28553,40247,"Whole Strawberries","frozen produce","frozen",65000
28553,37871,"Whole Strawberries","frozen produce","frozen",65000
28553,119967,"Whole Strawberries","frozen produce","frozen",65000
28553,5044,"Whole Strawberries","frozen produce","frozen",65000
28553,94366,"Whole Strawberries","frozen produce","frozen",65000
28553,53744,"Whole Strawberries","frozen produce","frozen",65000
28553,37180,"Whole Strawberries","frozen produce","frozen",65000
28553,40275,"Whole Strawberries","frozen produce","frozen",65000
28553,93722,"Whole Strawberries","frozen produce","frozen",65000
28553,9078,"Whole Strawberries","frozen produce","frozen",65000
28553,76181,"Whole Strawberries","frozen produce","frozen",65000
28555,45906,"Coconut","fresh fruits","produce",37000
28555,58003,"Coconut","fresh fruits","produce",37000
28560,69363,"Natural Choice Smoked Deli Ham","lunch meat","deli",4000
28560,106529,"Natural Choice Smoked Deli Ham","lunch meat","deli",4000
28564,113147,"UltraClear Invisible Solid Pure Clean Anti-Perspirant & Deodorant","deodorants","personal care",45000
28568,35644,"Spinach Dal Indian Cuisine","indian foods","international",70000
28570,31557,"Sundried Tomato Organic","fruit vegetable snacks","snacks",65000
28571,34595,"Pretzel Rods","chips pretzels","snacks",63000
28572,94483,"Premium Ice Cubes","ice cream ice","frozen",61000
28574,96938,"Fresh Parsnips","fresh vegetables","produce",20000
28574,49031,"Fresh Parsnips","fresh vegetables","produce",20000
28576,78244,"Vanilla Bean Chia Pod","yogurt","dairy eggs",18000
28576,31241,"Vanilla Bean Chia Pod","yogurt","dairy eggs",18000
28577,72753,"No Pulp Orange Juice","refrigerated","beverages",72000
28577,48123,"No Pulp Orange Juice","refrigerated","beverages",72000
28577,119408,"No Pulp Orange Juice","refrigerated","beverages",72000
28577,79646,"No Pulp Orange Juice","refrigerated","beverages",72000
28590,40719,"Chicken Breast Cutlets","packaged poultry","meat seafood",74000
28590,90628,"Chicken Breast Cutlets","packaged poultry","meat seafood",74000
28593,26733,"Reduced Fat 2% Chocolate Milk","milk","dairy eggs",33000
28593,62040,"Reduced Fat 2% Chocolate Milk","milk","dairy eggs",33000
28593,66324,"Reduced Fat 2% Chocolate Milk","milk","dairy eggs",33000
28597,93138,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,55870,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,110463,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,12723,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,56564,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,58534,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,90135,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,74970,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,54479,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,67399,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28597,34125,"Organic Stoneground Wheat Crackers","crackers","snacks",61000
28599,52387,"Flavor Variety Instant Oatmeal","hot cereal pancake mixes","breakfast",30000
28599,53047,"Flavor Variety Instant Oatmeal","hot cereal pancake mixes","breakfast",30000
28599,65733,"Flavor Variety Instant Oatmeal","hot cereal pancake mixes","breakfast",30000
28601,61133,"Collard Greens","fresh vegetables","produce",62000
28601,61645,"Collard Greens","fresh vegetables","produce",62000
28601,94483,"Collard Greens","fresh vegetables","produce",62000
28601,8376,"Collard Greens","fresh vegetables","produce",62000
28601,73280,"Collard Greens","fresh vegetables","produce",62000
28601,28021,"Collard Greens","fresh vegetables","produce",62000
28601,107552,"Collard Greens","fresh vegetables","produce",62000
28601,109561,"Collard Greens","fresh vegetables","produce",62000
28601,104854,"Collard Greens","fresh vegetables","produce",62000
28601,81431,"Collard Greens","fresh vegetables","produce",62000
28601,118680,"Collard Greens","fresh vegetables","produce",62000
28601,74490,"Collard Greens","fresh vegetables","produce",62000
28602,78051,"Organic Just Strawberries And Banana","fruit vegetable snacks","snacks",66000
28605,42108,"24 Hour Non-Drowsy Allergy Relief Liqui-Gels","cold flu allergy","personal care",42000
28606,12760,"Vanilla Wafers","cookies cakes","snacks",11000
28606,18079,"Vanilla Wafers","cookies cakes","snacks",11000
28609,74199,"Whole Grain Rotini","dry pasta","dry goods pasta",40000
28615,20253,"Baba Ghanouj","fresh dips tapenades","deli",79000
28622,12480,"Honey Salted Peanut Bar","energy granola bars","snacks",29000
28632,54904,"Premium Sweet Petites Carrots","packaged vegetables fruits","produce",53000
28632,59143,"Premium Sweet Petites Carrots","packaged vegetables fruits","produce",53000
28634,36087,"Hard Salami","lunch meat","deli",57000
28634,59143,"Hard Salami","lunch meat","deli",57000
28634,67150,"Hard Salami","lunch meat","deli",57000
28634,116850,"Hard Salami","lunch meat","deli",57000
28647,53871,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28647,19871,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28647,111516,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28647,98956,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28647,4638,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28647,25866,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28647,17148,"Nacho Cheese Tortilla Chips","chips pretzels","snacks",31000
28653,90930,"Bai Bubbles Bolivia Black Cherry","soft drinks","beverages",48000
28666,50672,"Organic Vitality Snack Wild Raspberry","baby food formula","babies",79000
28666,18711,"Organic Vitality Snack Wild Raspberry","baby food formula","babies",79000
28676,121043,"Pure Unfiltered Honey","honeys syrups nectars","pantry",35000
28676,112380,"Pure Unfiltered Honey","honeys syrups nectars","pantry",35000
28682,77892,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,103546,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,21572,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,83183,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,19485,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,92351,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,98981,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,122338,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,4638,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28682,85722,"Chocolate Peanut Butter Cup Gelato","ice cream ice","frozen",45000
28687,72234,"Power & Free Toilet Bowl Cleaner with Hydrogen Peroxide","cleaning products","household",76000
28691,118984,"Original Light Ranch Salad Dressing","salad dressing toppings","pantry",72000
28691,99482,"Original Light Ranch Salad Dressing","salad dressing toppings","pantry",72000
28692,72213,"Singles Deep Dish Pepperoni Pizzas","frozen pizza","frozen",15000
28692,15493,"Singles Deep Dish Pepperoni Pizzas","frozen pizza","frozen",15000
28698,14170,"Asian Noodle Salad","prepared soups salads","deli",47000
28699,81475,"Organic 7 Grain with Flax Bread","bread","bakery",18000
28699,14971,"Organic 7 Grain with Flax Bread","bread","bakery",18000
28703,34305,"Broccoli Wokly","packaged vegetables fruits","produce",30000
28703,117294,"Broccoli Wokly","packaged vegetables fruits","produce",30000
28706,98617,"100% Greek Classic Extra Virgin Olive Oil","oils vinegars","pantry",61000
28713,11961,"Seasoned Italian Style Bread Crumbs","marinades meat preparation","pantry",76000
28715,39754,"Chocolate Milk Frozen Pops","ice cream ice","frozen",41000
28715,29692,"Chocolate Milk Frozen Pops","ice cream ice","frozen",41000
28715,44669,"Chocolate Milk Frozen Pops","ice cream ice","frozen",41000
28715,66050,"Chocolate Milk Frozen Pops","ice cream ice","frozen",41000
28715,30389,"Chocolate Milk Frozen Pops","ice cream ice","frozen",41000
28720,101241,"Couscous Original","grains rice dried goods","dry goods pasta",72000
28730,12847,"Girl Scouts Thin Mints Coffee Creamer","cream","dairy eggs",55000
28730,34527,"Girl Scouts Thin Mints Coffee Creamer","cream","dairy eggs",55000
28730,41769,"Girl Scouts Thin Mints Coffee Creamer","cream","dairy eggs",55000
28733,113406,"Chicken Nuggets","frozen appetizers sides","frozen",54000
28745,25806,"Oven Roasted Turkey","lunch meat","deli",62000
28745,33564,"Oven Roasted Turkey","lunch meat","deli",62000
28745,46256,"Oven Roasted Turkey","lunch meat","deli",62000
28745,2029,"Oven Roasted Turkey","lunch meat","deli",62000
28745,64127,"Oven Roasted Turkey","lunch meat","deli",62000
28745,71314,"Oven Roasted Turkey","lunch meat","deli",62000
28745,7997,"Oven Roasted Turkey","lunch meat","deli",62000
28745,38691,"Oven Roasted Turkey","lunch meat","deli",62000
28745,31087,"Oven Roasted Turkey","lunch meat","deli",62000
28745,110904,"Oven Roasted Turkey","lunch meat","deli",62000
28745,33930,"Oven Roasted Turkey","lunch meat","deli",62000
28745,120280,"Oven Roasted Turkey","lunch meat","deli",62000
28749,103086,"Clasico Instant Coffee","coffee","beverages",34000
28754,83365,"Milk Chocolate Nuggets","candy chocolate","snacks",64000
28757,104842,"Original Cat Chow Naturals Plus Vitamins & Minerals Cat Food","cat food care","pets",26000
28757,27660,"Original Cat Chow Naturals Plus Vitamins & Minerals Cat Food","cat food care","pets",26000
28760,68169,"Soup Secrets Chicken Noodle Soup Mix","soup broth bouillon","canned goods",50000
28761,106776,"Organic Truffle Fries","frozen appetizers sides","frozen",9000
28764,7793,"Organic Gluten-Free Quinoa Spaghetti","dry pasta","dry goods pasta",70000
28765,78382,"Peach & Willow Bark Exfoliating Wipes","skin care","personal care",31000
28767,17613,"Organic Crunchy Peanut Butter","spreads","pantry",13000
28769,30725,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,41887,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,121581,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,17779,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,92416,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,73007,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,112571,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,99367,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28769,90472,"Organic Apple Chicken Sausage","hot dogs bacon sausage","meat seafood",14000
28779,5447,"Cool Mint Pocketmist","oral hygiene","personal care",5000
28781,29964,"DeBoles Organic Angel Hair Pasta","dry pasta","dry goods pasta",29000
28782,91047,"Zesty Lemon Hommus","fresh dips tapenades","deli",37000
28782,41454,"Zesty Lemon Hommus","fresh dips tapenades","deli",37000
28784,32675,"CleanCare Toilet Paper","paper goods","household",2000
28784,122330,"CleanCare Toilet Paper","paper goods","household",2000
28785,11282,"Organic Tahini","condiments","pantry",24000
28785,43745,"Organic Tahini","condiments","pantry",24000
28785,70555,"Organic Tahini","condiments","pantry",24000
28790,41175,"Bolani Spinach Filled Flatbread","bread","bakery",44000
28790,99495,"Bolani Spinach Filled Flatbread","bread","bakery",44000
28797,57105,"Gluten-Free Edamame","frozen produce","frozen",49000
28799,108224,"Shredded Chicken","prepared meals","deli",79000
28800,40275,"Louisiana's Pure Hot Sauce","condiments","pantry",2000
28800,80276,"Louisiana's Pure Hot Sauce","condiments","pantry",2000
28805,102523,"100% Pure Corn Starch","baking ingredients","pantry",67000
28805,32196,"100% Pure Corn Starch","baking ingredients","pantry",67000
28820,64443,"Master Brew Kombucha, Grapefruit","refrigerated","beverages",36000
28824,53046,"Onion Rings","frozen appetizers sides","frozen",55000
28826,74849,"Parchment Baking Paper","baking supplies decor","pantry",72000
28829,62207,"Kellogg's Pop-Tarts Frosted Strawberry Pastries","breakfast bars pastries","breakfast",11000
28829,73612,"Kellogg's Pop-Tarts Frosted Strawberry Pastries","breakfast bars pastries","breakfast",11000
28829,104973,"Kellogg's Pop-Tarts Frosted Strawberry Pastries","breakfast bars pastries","breakfast",11000
28835,88458,"Wisconsin Mozzarella String Cheese","packaged cheese","dairy eggs",37000
28836,19236,"Grapefruit Juice","refrigerated","beverages",65000
28836,108724,"Grapefruit Juice","refrigerated","beverages",65000
28836,65828,"Grapefruit Juice","refrigerated","beverages",65000
28836,107424,"Grapefruit Juice","refrigerated","beverages",65000
28841,105886,"Veggie Juice Apple, Kiwi, Zucchini & Green Bean","juice nectars","beverages",60000
28841,117734,"Veggie Juice Apple, Kiwi, Zucchini & Green Bean","juice nectars","beverages",60000
28842,72207,"Bunched Cilantro","fresh herbs","produce",71000
28842,65596,"Bunched Cilantro","fresh herbs","produce",71000
28842,76393,"Bunched Cilantro","fresh herbs","produce",71000
28842,45138,"Bunched Cilantro","fresh herbs","produce",71000
28842,76473,"Bunched Cilantro","fresh herbs","produce",71000
28842,97458,"Bunched Cilantro","fresh herbs","produce",71000
28842,47805,"Bunched Cilantro","fresh herbs","produce",71000
28842,26196,"Bunched Cilantro","fresh herbs","produce",71000
28842,101790,"Bunched Cilantro","fresh herbs","produce",71000
28842,2889,"Bunched Cilantro","fresh herbs","produce",71000
28842,61691,"Bunched Cilantro","fresh herbs","produce",71000
28842,59566,"Bunched Cilantro","fresh herbs","produce",71000
28842,31376,"Bunched Cilantro","fresh herbs","produce",71000
28842,98201,"Bunched Cilantro","fresh herbs","produce",71000
28842,21189,"Bunched Cilantro","fresh herbs","produce",71000
28842,34647,"Bunched Cilantro","fresh herbs","produce",71000
28842,109565,"Bunched Cilantro","fresh herbs","produce",71000
28842,71335,"Bunched Cilantro","fresh herbs","produce",71000
28842,12462,"Bunched Cilantro","fresh herbs","produce",71000
28842,38,"Bunched Cilantro","fresh herbs","produce",71000
28842,82890,"Bunched Cilantro","fresh herbs","produce",71000
28842,3957,"Bunched Cilantro","fresh herbs","produce",71000
28842,70075,"Bunched Cilantro","fresh herbs","produce",71000
28842,115747,"Bunched Cilantro","fresh herbs","produce",71000
28842,8772,"Bunched Cilantro","fresh herbs","produce",71000
28842,16910,"Bunched Cilantro","fresh herbs","produce",71000
28842,5846,"Bunched Cilantro","fresh herbs","produce",71000
28842,49959,"Bunched Cilantro","fresh herbs","produce",71000
28842,115976,"Bunched Cilantro","fresh herbs","produce",71000
28842,36849,"Bunched Cilantro","fresh herbs","produce",71000
28842,95930,"Bunched Cilantro","fresh herbs","produce",71000
28842,84718,"Bunched Cilantro","fresh herbs","produce",71000
